,Date Created,User,Tweet
317,2022-04-08 07:00:01+00:00,hidayat5rbh,"Sikap presiden dinilai selaras dengan sikap Ketua DPR RI, Puan Maharani, yang juga tegas menolak penundaan pemilu. Salut banget, patut diapresiasi. #JokowiBersamaPuan https://t.co/Yk7n2PhkAP Tolak Tunda Pemilu 2024"
318,2022-04-08 07:00:01+00:00,b7fd4wx6u02,"Pengamat Politik Nilai Puan Sebagai Sosok Mitra Kritis Pemerintah
https://t.co/RiPnIjz7yt
#JokowiBersamaPuan
Tolak Tunda Pemilu 2024"
319,2022-04-08 07:00:01+00:00,hiiraaa01,"Karena Puan telah menyinggung terkait dengan pemulihan ekonomi, kini beliau telah menjadi mitra kritis pemerintah  
#JokowiBersamaPuan
Tolak Tunda Pemilu 2024 https://t.co/uaYNnVVthL"
320,2022-04-08 07:00:01+00:00,mangtawan1,"Singgung soal pemulihan ekonomi Bu puan jadi mitra kritis pemerintah #JokowiBersamaPuan
Tolak Tunda Pemilu 2024 . https://t.co/pUDpo32m4i"
321,2022-04-08 07:00:01+00:00,okta11fia,"Sikap Jokowi ini, menurut pengamat, lahir setelah Puan selaku ketua DPR bersikap tegas untuk menolak pemilu. Patut diapresiasi nih. #JokowiBersamaPuan https://t.co/BNPDQx2gla Tolak Tunda Pemilu 2024"
322,2022-04-08 07:00:01+00:00,basomerccon,"Sebelumnya, Ketua DPR RI, Puan Maharani, juga menegaskan sikap politiknya untuk menolak penundaan pemilu dari jauh - jauh hari. 
#JokowiBersamaPuan
Tolak Tunda Pemilu 2024 https://t.co/ThuOTsP7qy"
323,2022-04-08 07:00:01+00:00,naz12ura,"Menurut Puan, ketika pemerintah terus mendengungkan wacana penundaan pemilu, akan mengurangi kepercayaan publik terhadap pemerintah. Patut diapresiasi nih. #JokowiBersamaPuan https://t.co/YtVmuoN8Nz Tolak Tunda Pemilu 2024"
324,2022-04-08 07:00:01+00:00,Ratusejagat990,"Dengan presiden melarang mentri berbicara tentang penundaan pemilu Puan Maharani sangat mengapresiasi nya #JokowiBersamaPuan
Tolak Tunda Pemilu 2024 https://t.co/fTcldiJWUa"
325,2022-04-08 07:00:01+00:00,wakags1,"Puan Apresiasi Presiden Larang Menteri Bicara Penundaan Pemilu #JokowiBersamaPuan
Tolak Tunda Pemilu 2024 https://t.co/Ppz4CsViBy"
326,2022-04-08 07:00:01+00:00,Riy4niku,"Luar biasa ya terimakasih mbak Puan telah menyampaikan aspirasi kami
#JokowiBersamaPuan
Tolak Tunda Pemilu 2024
https://t.co/Hg6hP2NSe8"
327,2022-04-08 07:00:01+00:00,ca24terina,Puan Maharani mengapresiasi sikap Presiden melarang menterinya membuat polemik di masyarakat terkait perpanjangan masa jabatan Presiden. Patut diapresiasi nih. #JokowiBersamaPuan https://t.co/K2IQ9RZFzr Tolak Tunda Pemilu 2024
328,2022-04-08 07:00:01+00:00,isnaeni9tyi,"Puan mengapresiasi Presiden larang Menteri membicarakan penundaan Pemilu. Salut banget, patut diapresiasi. #JokowiBersamaPuan https://t.co/4zUBjWnDjr Tolak Tunda Pemilu 2024"
329,2022-04-08 07:00:00+00:00,redpollar,"Puan Maharani menyinggung pemulihan ekonomi dan jadi mitra kritis pemerintah

#JokowiBersamaPuan
Tolak Tunda Pemilu 2024 https://t.co/v1ZTe9yeRs"
330,2022-04-08 07:00:00+00:00,ranti_be334,"Ibu Puan sangat peduli kepada rakyatnya, mantap #JokowiBersamaPuan
Tolak Tunda Pemilu 2024 https://t.co/KAgIWOVWVa"
331,2022-04-08 07:00:00+00:00,primroses111,"Puan Maharani menjadi mitra kritis pemerintah dalam pemulihan ekonomi
#JokowiBersamaPuan
Tolak Tunda Pemilu 2024 https://t.co/Xub65V9Avq"
332,2022-04-08 07:00:00+00:00,hadikapr,"""Jika saya lihat Puan dan Jokowi, keduanya adalah kader banteng sejati. Ini karena keduanya sepakat dan patuh pada sikap PDIP yang tegas menolak penundaan pemilu,"" jelas Yudha, , luar biasa sekali nih #JokowiBersamaPuan Tolak Tunda Pemilu 2024"" https://t.co/SwbXkuYKJT"
333,2022-04-08 07:00:00+00:00,qeyla29cv,"Sikap Jokowi ini, menurut pengamat, lahir setelah Puan selaku ketua DPR bersikap tegas untuk menolak pemilu. Salut banget, patut diapresiasi. #JokowiBersamaPuan https://t.co/eOeXH3vsDx Tolak Tunda Pemilu 2024"
334,2022-04-08 07:00:00+00:00,mieyawmin,"Ini dikatakan Puan usai bertemu dengan presiden Joko Widodo, Rabu (6/4/2022). 
#JokowiBersamaPuan
Tolak Tunda Pemilu 2024 https://t.co/HGEqXhqGl0"
335,2022-04-08 07:00:00+00:00,IrzaddH,"Puan senang karena Jokowi marahi menteri soal penundaan pemilu 2024. #JokowiBersamaPuan
Tolak Tunda Pemilu 2024 https://t.co/5RNPl6oCd8"
336,2022-04-08 07:00:00+00:00,gelapgtaupusing,"Puan peduli akan perempuan sebagai wujud komitmennya terus mendukung pengesahan RUU TPKS dan diminta agar para perempuan Indonesia tidak takut 
#JokowiBersamaPuan
Tolak Tunda Pemilu 2024 https://t.co/8Mt0es9Q6e"
337,2022-04-08 07:00:00+00:00,Princeeman10,"Puan temui Jokowi usai menteri dilarang suarakan penundaan pemilu 
#JokowiBersamaPuan
Tolak Tunda Pemilu 2024 https://t.co/cGvBZMby2E"
338,2022-04-08 07:00:00+00:00,gadogaxo,"Puan menemui Jokowi usai menteri dilarang suarakan penundaan pemilu
#JokowiBersamaPuan
Tolak Tunda Pemilu 2024 https://t.co/FOs58AoOwm"
339,2022-04-08 07:00:00+00:00,bukanlagih,"Puan Maharani sampaikan Antisipasi dlm hadapi antrean bbm 
#JokowiBersamaPuan
Tolak Tunda Pemilu 2024 https://t.co/ncknompzNn"
340,2022-04-08 07:00:00+00:00,Baju73ku,"Bicara pemulihan ekonomi Ibu Puan angkat bicara tentang kepeduliannya ke masyarakat
#JokowiBersamaPuan
Tolak Tunda Pemilu 2024 https://t.co/sn3tD2jTsE"
341,2022-04-08 07:00:00+00:00,ratalah12,"Hendra menilai sikap Puan yang menolak penundaan pemilu merupakan representasi kepentingan dan keinginan rakyat. #JokowiBersamaPuan
Tolak Tunda Pemilu 2024 https://t.co/P6Z39godhe"
342,2022-04-08 07:00:00+00:00,nyaraev,"Menurut para pengamat Pak Jokowi dan Bu Puan sudah selaras tegas dalam menolak penundaan pemilu 
#JokowiBersamaPuan
Tolak Tunda Pemilu 2024"
343,2022-04-08 07:00:00+00:00,Silvia841328,"Keren bangett, Puan sangat mengapresiasi Presiden yang melarang menteri untuk bicara tentang penundaan Pemilu 🥰
#JokowiBersamaPuan
Tolak Tunda Pemilu 2024 https://t.co/3kOpW31Y7M"
344,2022-04-08 07:00:00+00:00,jierapahh,"Adapun Puan secara sikap politik sudah jelas karena sudah vokal sedari awal untuk menolak penundaan pemilu.
#JokowiBersamaPuan
Tolak Tunda Pemilu 2024 https://t.co/2BH6jtOe6x"
345,2022-04-08 07:00:00+00:00,nahwuimr,"Apresiasi bnget Hu puan dinilai emang berdampak positif bagi DPR #JokowiBersamaPuan
Tolak Tunda Pemilu 2024 https://t.co/dqzw3LZzbW"
346,2022-04-08 07:00:00+00:00,nabilla2ah,"Puan menjelaskan bahwa yang dibutuhkan rakyat bukanlah perbicangan penundaan pemilu atau perpanjangan presiden. Demi kebaikan bersama, salut. #JokowiBersamaPuan https://t.co/wCxncF2mLC Tolak Tunda Pemilu 2024"
347,2022-04-08 07:00:00+00:00,SundariAlfi,"Luar biasa ya terimakasih mbak Puan telah menyampaikan aspirasi kami
#JokowiBersamaPuan
Tolak Tunda Pemilu 2024
https://t.co/vbVFNdJJn8"
348,2022-04-08 07:00:00+00:00,BCyihab,"Puan Maharani ini adalah salah satu sosok politikus perempuan yang memiliki nilai histori yang tak main-main.
#JokowiBersamaPuan
Tolak Tunda Pemilu 2024 https://t.co/uclzrMUDpe"
349,2022-04-08 07:00:00+00:00,berkabut13,"semngat mbak puan... gak ad yg ditunda ya....

#JokowiBersamaPuan
Tolak Tunda Pemilu 2024

https://t.co/EwoTBNPzzv"
350,2022-04-08 07:00:00+00:00,aifah12vn,"Sikap presiden dinilai selaras dengan sikap Ketua DPR RI, Puan Maharani, yang juga tegas menolak penundaan pemilu. Demi kebaikan bersama, salut. #JokowiBersamaPuan https://t.co/B3xOE6BgGd Tolak Tunda Pemilu 2024"
351,2022-04-08 07:00:00+00:00,figucre,"Pertemuan antara Presiden Joko Widodo dan Ketua DPR RI Puan Maharani di Istana Bogor, Jawa Barat, Rabu kemarin (6/4) menutup kemungkinan dan upaya oknum-oknum tertentu menunda Pemilu Serentak 2024.
#JokowiBersamaPuan
Tolak Tunda Pemilu 2024 https://t.co/GIPWSY7Ilk"
352,2022-04-08 07:00:00+00:00,Inkmerahku,"Bu Puan sudah turun tangan lagi nih mengenai BBM yang mulai langka dan antrian yang memanjang
#JokowiBersamaPuan
Tolak Tunda Pemilu 2024 https://t.co/cOAHEvxxcQ"
353,2022-04-08 07:00:00+00:00,CandraEk16,"Apresiasi Puan ke Jokowi juga dinilai memiliki dampak Positif untuk DPR. 
#JokowiBersamaPuan
Tolak Tunda Pemilu 2024 https://t.co/ssE9JOoSLr"
354,2022-04-08 07:00:00+00:00,jametmangdu,"Puan artinya membuat DPR jadi mitra kritis pemerintah. Tidak jadi soal meski Puan dan pemerintahan saat ini berasal dari partai yang sama. Proses check and balance dalam bernegara tetap berjalan
#JokowiBersamaPuan
Tolak Tunda Pemilu 2024
https://t.co/LvgvhPtNPL"
355,2022-04-08 07:00:00+00:00,jipacntuk,"Baginya ini sangat sesuai dengan dirinya yang berperan DPR yang mesti melakukan kontrol pada pemerintah ""Jadi apa yang dilakukan Puan adalah hal lumrah saat mengkritik pemerintah. Sebab kita tidak hidup dalam sistem parlementer,"".
#JokowiBersamaPuan
Tolak Tunda Pemilu 2024 https://t.co/o3ZDPnPPF1"
356,2022-04-08 07:00:00+00:00,ArdionaBarra,"Puan: penting menyatukan agama dan ilmu. Hal ini dikutip dari pidato Bung Karno. Keterkaitan antara keduanya cukup kuat sehingga harus seimbang. #JokowiBersamaPuan
Tolak Tunda Pemilu 2024 https://t.co/X9jq1Msz5M"
357,2022-04-08 07:00:00+00:00,SaaelLau,"Puan berasal dari PDIP, dalam setiap pemilihan PDIP tidak pernah main mata dengan kaum radikal dan berani kalah daripada mendukung pemimpin yang berasal dari kaum radikal.
#JokowiBersamaPuan
Tolak Tunda Pemilu 2024 https://t.co/LkeRHF20wW"
358,2022-04-08 07:00:00+00:00,Ripah24,"Menurut Puan, ketika pemerintah lewat para menterinya terus mendengungkan wacana penundaan pemilu atau perpanjangan masa jabatan presiden, hal tsb justru akan mengurangi kepercayaan publik terhadap pemerintah.
#JokowiBersamaPuan
Tolak Tunda Pemilu 2024
https://t.co/j0QserXTKw"
359,2022-04-08 07:00:00+00:00,emili03678741,"Puan seiring sejalan dengan sikap partainya untuk menolak penundaan pemilu dari jauh-jauh hari.
#JokowiBersamaPuan
Tolak Tunda Pemilu 2024 https://t.co/Ni5dljhsgb"
360,2022-04-08 07:00:00+00:00,Indahnda11,"Kalau ada yang beralasan wacana tersebut sah dalam negara demokrasi, saya pikir topik tentang pemulihan ekonomi rakyat sekarang ini lebih penting, Bu Puan kami sayang Bu Puan yg perduli masyarakat    #JokowiBersamaPuan  Tolak Tunda Pemilu 2024 https://t.co/DN1s2uN1T7"
361,2022-04-08 07:00:00+00:00,bakpwiaa,"Temui pak Jokowi karna menurutNya (Puan Maharani) bicara dengan topik pemulihan ekonomi lebih penting dibicarakan di ruang publik saat ini #JokowiBersamaPuan
Tolak Tunda Pemilu 2024 https://t.co/0oP1Au2O2W"
362,2022-04-08 07:00:00+00:00,bengbongbeng1,"mengusulkan menerapkan keringanan pajak jadi bukti bahwa Puan peduli kepada masyarakat #JokowiBersamaPuan
Tolak Tunda Pemilu 2024 https://t.co/iam7IhMtJG"
363,2022-04-08 07:00:00+00:00,Ikhlaslahh,"Soal investigasi illegal bu puan juga akan berupaya menghentikan  #JokowiBersamaPuan
Tolak Tunda Pemilu 2024 https://t.co/QeHhEeKKBe"
364,2022-04-08 07:00:00+00:00,gloriescho,"Dia menyebut Puan seiring sejalan dengan sikap partainya untuk menolak penundaan pemilu dari jauh-jauh hari.
#JokowiBersamaPuan
Tolak Tunda Pemilu 2024 https://t.co/Jm1O0BWlc1"
365,2022-04-08 07:00:00+00:00,sakitsxx,"Puan Maharani menyampaikan jika pemulihan ekonomi transisi Covid-19 harus dirasakan rakyat jg 
#JokowiBersamaPuan
Tolak Tunda Pemilu 2024 https://t.co/eOubPLblkS"
366,2022-04-08 07:00:00+00:00,SUMARIYAH01,"Luar biasa ya terimakasih mbak Puan telah menyampaikan aspirasi kami
#JokowiBersamaPuan
Tolak Tunda Pemilu 2024
https://t.co/AiprjFibBv"
367,2022-04-08 07:00:00+00:00,ruby041,"Sebelumnya, Ketua DPR RI, Puan Maharani, juga menegaskan sikap politiknya untuk menolak penundaan pemilu dari jauh - jauh hari.
Keputusan yang tepat nih
#JokowiBersamaPuan
Tolak Tunda Pemilu 2024
https://t.co/HCtToVcRVf"
368,2022-04-08 07:00:00+00:00,derio908,"Terkait isu penundaan pemilu Presiden Jokowi Dan Puan Maharani bersikap tegas menolak penundaan pemilu 
#JokowiBersamaPuan
Tolak Tunda Pemilu 2024 https://t.co/goEvzrYwXr"
369,2022-04-08 07:00:00+00:00,xinemaxiu,"Puan Maharani menolak penundaan pemilu dari jauh2 hari 
#JokowiBersamaPuan
Tolak Tunda Pemilu 2024
https://t.co/27cXrSE0PK"
370,2022-04-08 07:00:00+00:00,mutiaanih,"Tindakan Presiden Jokowi memerintahkan para bawahannya untuk berhenti bicara penundaan pemilu, puan apresiasi dan dukung sepenuhnya untuk tidak melakukan penundaan pemilu, komen positif.. 

#JokowiBersamaPuan
Tolak Tunda Pemilu 2024 https://t.co/lhrWXmPFfA"
371,2022-04-08 07:00:00+00:00,dewiootd131,"Sebelumnya, Ketua DPR RI, Puan Maharani, menegaskan sikap politiknya untuk menolak penundaan pemilu. 
#JokowiBersamaPuan
Tolak Tunda Pemilu 2024
https://t.co/BxGPAsAoTy"
372,2022-04-08 07:00:00+00:00,tiwi30bm,"Meski Puan dan Jokowi sama-sama berasal dari satu partai yakni PDIP, namun Puan berani mengkritisi pemerintah. Salut banget, patut diapresiasi. #JokowiBersamaPuan https://t.co/t6ZIECMW2Y Tolak Tunda Pemilu 2024"
373,2022-04-08 07:00:00+00:00,jimjimkyu,"Puan minta menteri manut pada presiden Jokowi stop bicara tunda pemilu 2024.
#JokowiBersamaPuan
Tolak Tunda Pemilu 2024 https://t.co/sUlrF95fwZ"
374,2022-04-08 07:00:00+00:00,Simanis_123,"Presiden Jokowi dan Puan sama-sama setuju jika jangan ada pembicaraan tentang penundaan pemilu, ini dikarenakan karna sekarang masih banyak yang harus dibahas terutama tentang kenaikan harga pangan
#JokowiBersamaPuan
Tolak Tunda Pemilu 2024
https://t.co/ozjiXQhjQS"
375,2022-04-08 07:00:00+00:00,Hiirinaa,"Meski saat ini bisa dibilang minyak goreng sudah tidak langak, namun Puan tetap mendesak pemerintah agar menstabilkan harga pangan   
#JokowiBersamaPuan
Tolak Tunda Pemilu 2024 https://t.co/pIYyEyE2We"
376,2022-04-08 07:00:00+00:00,Kuningjam,"Emang Bu puan kn keren bgt kece badai dehh I love you
#JokowiBersamaPuan
Tolak Tunda Pemilu 2024 https://t.co/nw5OC3r4Yy"
377,2022-04-08 07:00:00+00:00,Yoni4135,"Puan secara sikap politik sudah jelas karena sudah vokal sedari awal untuk menolak penundaan pemilu.

#JokowiBersamaPuan
Tolak Tunda Pemilu 2024
https://t.co/bgnXL1Eu2u"
378,2022-04-08 07:00:00+00:00,Tiani88,"seluruh rakyat untuk bisa sama-sama pulih dari dampak pandemi Covid-19 yang memukul kita dua tahun belakangan ini,” jelas Puan. #JokowiBersamaPuan
Tolak Tunda Pemilu 2024 https://t.co/bFGvaBeZHT"
379,2022-04-08 07:00:00+00:00,azam_isna,"Kita juga setuju dengan pak Jokowi dan bu Puan tegas menolak penundaan pemilu
#JokowiBersamaPuan
Tolak Tunda Pemilu 2024 https://t.co/rq77jfiRWR"
380,2022-04-08 07:00:00+00:00,ratakanbeb,"Ibu puan sosok yg dikagumi nelayan karena melindungi nelayan dsri kapal2 besar. #JokowiBersamaPuan
Tolak Tunda Pemilu 2024 https://t.co/5UWnOPcKAA"
381,2022-04-08 07:00:00+00:00,Daisy841328,"Wahh tau ga? Udah trending di Twitter lohh, kalo Puan berpotensi besar untuk menarik suara pemilih perempuan lohh 😍🤩
#JokowiBersamaPuan
Tolak Tunda Pemilu 2024 https://t.co/p57W7fWNW4"
382,2022-04-08 07:00:00+00:00,apasihlo01,"Pak Jokowi dan Mba Puan Sudah Tegas Menolak Soal Penundaan Pemilu
#JokowiBersamaPuan
Tolak Tunda Pemilu 2024 https://t.co/MYSlEmIIUX"
383,2022-04-08 07:00:00+00:00,herman9122,"Menurut bu puan untuk saat ini pemulihan ekonomi lebih penting di bicarakan daripada soal pemilu 
https://t.co/2UbKsFScSK
#JokowiBersamaPuan
Tolak Tunda Pemilu 2024"
384,2022-04-08 07:00:00+00:00,Mukhlas74679335,"Mengenai pemulihan ekonomi, Puan Maharani menunjukkan kepedulian terhadap masyarakat #JokowiBersamaPuan
Tolak Tunda Pemilu 2024 https://t.co/YGfIWgHl3q"
385,2022-04-08 07:00:00+00:00,Rina24112,"Dia menyebut Puan seiring sejalan dengan sikap partainya untuk menolak penundaan pemilu dari jauh-jauh hari.
#JokowiBersamaPuan
Tolak Tunda Pemilu 2024
https://t.co/xiXfRbJVa1"
386,2022-04-08 07:00:00+00:00,Meisari990,"Puan jadi mitra kritis pemerintah dengan menyinggung pemulihan ekonomi #JokowiBersamaPuan
Tolak Tunda Pemilu 2024 https://t.co/AKulGTfeyQ"
387,2022-04-08 07:00:00+00:00,reyhanaswira,"Puan maharani ini sangat peduli dengan rakyat ya dan memilih memilirkan harga sembako agar tetap stabil #JokowiBersamaPuan
Tolak Tunda Pemilu 2024 https://t.co/pkleuKO69k"
388,2022-04-08 07:00:00+00:00,DaerenReno,"Puan Maharani selalu mengingatkan pemerintah tentang kondisi perekonomian saat ini beliau sedang menyuarakan aspirasi dari publik saat ini  #JokowiBersamaPuan
Tolak Tunda Pemilu 2024 https://t.co/wxq2i89eVD"
389,2022-04-08 07:00:00+00:00,mierebwuss,"Sebelumnya, Ketua DPR RI, Puan Maharani, menegaskan sikap politiknya untuk menolak penundaan pemilu. 
#JokowiBersamaPuan
Tolak Tunda Pemilu 2024 https://t.co/4HpBsb6mzN"
390,2022-04-08 07:00:00+00:00,KeceJomblo,"Puan pastikan RUU TPKS dibawa ke Paripurna 14 April 2022.
#JokowiBersamaPuan
Tolak Tunda Pemilu 2024 https://t.co/rqRiaOTtuW"
391,2022-04-08 07:00:00+00:00,Bagaskarara34,"Puan Maharani mengingatkan pemerintah tentang kondisi perekonomian saat ini, artinya dia sedang menyuarakan aspirasi dari publik. #JokowiBersamaPuan
Tolak Tunda Pemilu 2024 https://t.co/NgoRMbSMLx"
392,2022-04-08 07:00:00+00:00,Pendiarys,"Wah Selamat ya buat bu Puan karena sudah masuk trending topic dong hehe mantap deh
#JokowiBersamaPuan
Tolak Tunda Pemilu 2024 https://t.co/ZnNWZUVRLd"
393,2022-04-08 07:00:00+00:00,Kepoyaa06901792,"Wahh mulia banget, Subsidi Upah Pekerja serta Bantuan UMKM harus tepat sasaran, ujar Puan, keren banget 🤩
#JokowiBersamaPuan
Tolak Tunda Pemilu 2024 https://t.co/IdKnkoH7j9"
394,2022-04-08 07:00:00+00:00,radiorusaklo,"Semangat bu puan utk mendukung rakyat
#JokowiBersamaPuan
Tolak Tunda Pemilu 2024
https://t.co/AlNbOBB0gd"
395,2022-04-08 07:00:00+00:00,Tini_ni12,"Pengamat politik Indonesia Maju Institute, Andi Purnomo, menyatakan meski Puan dan Jokowi sama- ama berasal dari satu partai yakni PDIP, namun Puan berani mengkritisi pemerintah, namanya demokrasi ya kan    #JokowiBersamaPuan  Tolak Tunda Pemilu 2024 https://t.co/3ltfBUgXFc"
396,2022-04-08 07:00:00+00:00,tuliptr11,"Puan Maharani berpotensi besar dalam menarik suara dadi perempuan
#JokowiBersamaPuan
Tolak Tunda Pemilu 2024 https://t.co/MiXkNGnEpE"
397,2022-04-08 07:00:00+00:00,Meyran_23,"#JokowiBersamaPuan
Tolak Tunda Pemilu 2024

Salut sama ibu puan mendukung nelayan kecil, dan memperhatikan mata pencrian para nelayan2 di tanah air.. https://t.co/NzrEpoA2fc"
398,2022-04-08 06:59:34+00:00,Kamuaku24801191,"Pak Jokowi dan Ibu Puan sudah menyepakati dengan tegas untuk menolak adanya penundaan pemilu #JokowiBersamaPuan
Tolak Tunda Pemilu 2024 https://t.co/Ho4vclrh4c"
399,2022-04-08 06:58:53+00:00,Akukamu80260868,"Ibuu Puan sebagai selaku wakil rakyat di DPR. Untuk menyuarakan aspirasi rakyat yang tak sepakat untuk adanya penundaan pemilu. #JokowiBersamaPuan
Tolak Tunda Pemilu 2024 https://t.co/ps71P2EQcB"
400,2022-04-08 06:58:16+00:00,Rujak79367088,"Ibuu Puan sudah menolak adanya penundaan pemilu untuk representasi kepentingan dan keinginan rakyat. #JokowiBersamaPuan
Tolak Tunda Pemilu 2024 https://t.co/cnOijt5eNi"
401,2022-03-28 03:00:36+00:00,BaraOrlando1,"Tegaskan PDIP Tolak Penundaan, Puan: Pemilu 2024 Jalan Terus

Booster Mudik Terjamin
https://t.co/n5E9A0yL5s https://t.co/TlPTo2CH6W"
402,2022-03-28 02:30:09+00:00,AlamINDKu,"Tegaskan PDIP Tolak Penundaan, Puan: Pemilu 2024 Jalan Terus.Booster Mudik Terjamin
https://t.co/LwTIJOEBkX"
403,2022-03-28 02:17:52+00:00,UNKADRUNABLE,"Tegaskan PDIP Tolak Penundaan, Puan: Pemilu 2024 Jalan Terus
Booster Mudik Terjamin
https://t.co/csAzo791ZU"
404,2022-03-28 02:10:19+00:00,GilsMah,"Tegaskan PDIP Tolak Penundaan, Puan: Pemilu 2024 Jalan Terus
https://t.co/zQIUHMbzCb

Booster Mudik Terjamin"
405,2022-03-28 02:02:25+00:00,Ins_T4nce,"Tegaskan PDIP Tolak Penundaan, Puan: Pemilu 2024 Jalan Terus
https://t.co/ciKkTE9ciD
Booster Mudik Terjamin"
406,2022-03-28 01:23:08+00:00,AbuJahal91,"Tegaskan PDIP Tolak Penundaan, Puan: Pemilu 2024 Jalan Terus. Booster Mudik Terjamin
https://t.co/fPnkwgzt8S"
407,2022-03-26 08:44:36+00:00,PUANnews,"#Apresiasi Puan Maharani Tolak Penundaan Pemilu 2024 - https://t.co/9eXJAeemUY 
#PuanMaharani

https://t.co/Ta6w4K0Ody"
408,2022-03-25 08:00:16+00:00,folioa4,"Salut sama Puan Maharani atas ketegasnya dlm tolak penundaan pemilu 2024
#PemimpinDuniaPujiPuan
Puan Adalah Harapan
https://t.co/vIiw0YABg8"
409,2022-03-21 07:44:23+00:00,PUANnews,"#BEM se-Jakarta Dukung Puan Tolak Penundaan Pemilu 2024 - Metro 
#PuanMaharani

https://t.co/44oglkIrW0"
410,2022-03-18 04:35:37+00:00,KelSamawa,guys dukungan yang diberikan untuk Puan Maharani agar maju di Pilpres 2024 hingga saat ini semakin santer saja loh.. Tolak Tunda Pemilu
411,2022-03-17 16:27:02+00:00,Jonibn11,"Ibu puan berpendapat bahwa pemilu 2024 merupakan tanggung jawab kita semua untuk menyukseskan nya, dan menolak penundaan pemilu Tolak Tunda Pemilu"
412,2022-03-17 16:26:29+00:00,Jonibn11,"Komunitas pamator mendukung Puan Maharani untuk melaju ke pilpres 2024,serta dinilai sebagai tokoh yang menjadi harapan bersama Tolak Tunda Pemilu"
413,2022-03-17 16:25:52+00:00,Jonibn11,"Menurut ibu puan pemilu akan dilaksanakan pada 14 Februari 2024, dan menegaskan tidak ada penundaan Tolak Tunda Pemilu"
414,2022-03-17 16:20:32+00:00,Jonibn11,"Puan Maharani menegaskan pemilu 2024 akan tetap berlangsung , dan tidak ada penundaan ya guys Tolak Tunda Pemilu"
415,2022-03-17 11:20:16+00:00,KelSamawa,Mbak puan pastikan pemilu 2024 sesuai jadwal dan tidak akan ada penundaan Tolak Tunda Pemilu
416,2022-03-17 11:19:35+00:00,Yu_Kenalan,"Menurut ibu puan tidak ada penundaan pemilu, pemerintah, DPR dan KPU telah sepakat pemilu digelar 2024 Tolak Tunda Pemilu"
417,2022-03-17 10:01:24+00:00,gilangmaharaja,"Menurut Ketua @DPR_RI Puan Maharani, mensukseskan pemilu 2024 merupakan tanggung jawab bersama, sebagai alat menyuarakan kehendak rakyat. Tolak Tunda Pemilu"
418,2022-03-17 08:15:11+00:00,babe72__,"Menurut ibu puan pemilu akan dilaksanakan pada 14 Februari 2024, dan menegaskan tidak ada penundaan Tolak Tunda Pemilu"
419,2022-03-17 08:04:48+00:00,Fajar_Mula,"Mantap, puan tolak penundaan pemilu 2024. ABJ (Asal Bukan Jokowi) #PuanNegarawan"
420,2022-03-17 06:57:57+00:00,KelSamawa,mbak puan mengajak masyarakat untuk menyukseskan gelaran pesta demokrasi yang akan dilaksanakan pada 14 Februari 2024 nanti Tolak Tunda Pemilu
421,2022-03-17 06:57:24+00:00,Yu_Kenalan,sudah fix bahwa pelaksanaan Pemilu serentak akan dilakukan pada tanggal 14 Februari 2024 sesuai yang dikatakan oleh mbak puan Tolak Tunda Pemilu
422,2022-03-17 02:53:23+00:00,Aespaaa1,"Pemilu 2024 telah menjadi kebijakan negara ,jelas Puan  Maharani

#PuanNegarawan
Tolak Tunda Pemilu https://t.co/xmWkFsRP67"
423,2022-03-17 02:41:54+00:00,Aira240721,"Menjadi tanggung jawab kita bersama untuk menyukseskan Pemilu 2024,"" ucap Puan Maharani.#PuanNegarawan
Tolak Tunda Pemilu https://t.co/p2jMAYE7FZ"
424,2022-03-17 02:41:03+00:00,gopuramisuse86,"Saya sendiri juga mengapresiasi ketegasan Ibu Puan yang menegaskan bahwa Pemilu 2024 sudah ada kesepakatan,. 
#PuanNegarawan
Tolak Tunda Pemilu"
425,2022-03-17 02:37:58+00:00,indomilx,"Pamator mendeklarasikan dukungan kepada Ketua DPR RI Puan Maharani agar maju sebagai calon presiden pada Pemilu Presiden 2024.
#PuanNegarawan
Tolak Tunda Pemilu https://t.co/AuiYOG2zYe"
426,2022-03-17 02:36:53+00:00,Rina24112,"Ketidakpastian penyelenggaraan Pemilu 2024 akan ditunda atau tetap sesuai dengan yang sudah dijadwalkan akhirnya dijawab oleh Ketua DPR RI, Puan Maharani. #PuanNegarawan
Tolak Tunda Pemilu https://t.co/QRAm8ybg1n"
427,2022-03-17 02:36:32+00:00,Ropah2411,"Puan Maharani angkat bicara atas kekisruhan yang ada di tengah masyarakat akibat dari isu penundaan Pemilu 2024 #PuanNegarawan
Tolak Tunda Pemilu https://t.co/sIUFohfxpz"
428,2022-03-17 02:35:52+00:00,SongketEtnik,"Ketua DPR Puan Maharani menegaskan jadwal Pemilu sdh ditetapkan pemerintah &amp; DPR yaitu Februari 2024. Menurut Puan jadwal yg sdh disepakati, sebaiknya dijalankan. #PuanNegarawan
Tolak Tunda Pemilu
https://t.co/LSaVyCmsUJ"
429,2022-03-17 02:35:17+00:00,shafie965,"Puan berkata begitu karena Puan punya kepentingan dengan Pilpres 2024. Menurut saya bukan karena sikap kenegarawan
#PuanNegarawan
Tolak Tunda Pemilu"
